Day,AAPL_Trend,AAPL_Vol,AAPL_Price,S&P_Price,Apple_TV,AMZN_Trend,AMZN_Vol,AMZN_Price,S&P_Price,Amazon_TV,CSCO_Trend,CSCO_Vol,CSCO_Price,S&P_Price,Cisco_TV,FB_Trend,FB_Vol,FB_Price,S&P_Price,Facebook_TV,HPQ_Trend,HPQ_Vol,HPQ_Price,S&P_Price,HP_TV,IBM_Trend,IBM_Vol,IBM_Price,S&P_Price,IBM_TV,INTC_Trend,INTC_Vol,INTC_Price,S&P_Price,Intel_TV,LNKD_Trend,LNKD_Vol,LNKD_Price,S&P_Price,LinkedIn_TV,MSFT_Trend,MSFT_Vol,MSFT_Price,S&P_Price,Microsoft_TV,YHOO_Trend,YHOO_Vol,YHOO_Price,S&P_Price,Yahoo!_TV
9/24/13,29.0,-0.5219247486047887,-0.003136595666167863,-0.0025971889249282176,0,50.0,0.07889012679717755,0.008475392468457965,-0.0025971889249282176,1,92.0,0.10598544051905767,-0.005396430053964285,-0.0025971889249282176,0,87.0,0.8185894622025354,0.026700572155117674,-0.0025971889249282176,1,96.0,-0.06952218649059128,0.0018966334755807779,-0.0025971889249282176,1,91.0,-0.07647868773946365,-0.005316628941411716,-0.0025971889249282176,0,90.0,0.08793471527068997,0.0034188034188034067,-0.0025971889249282176,1,100.0,-0.24220852504557688,0.02604775421606287,-0.0025971889249282176,1,98.0,0.021566259312360447,-0.008618036318867373,-0.0025971889249282176,0,95.0,0.7687568742887296,0.03337739590218103,-0.0025971889249282176,1
9/25/13,26.0,-0.13006155714208867,-0.015485542713774447,-0.0027394516383688616,0,50.0,-0.01229346970889067,-0.004711425206124886,-0.0027394516383688616,0,91.0,-0.10747117167970321,0.012103505843071849,-0.0027394516383688616,1,89.0,-0.35721030661348585,0.020846233230134015,-0.0027394516383688616,1,96.0,0.32418597166131513,0.007572172266919086,-0.0027394516383688616,1,86.0,-0.139629857712378,-0.0026460626587637703,-0.0027394516383688616,0,89.0,-0.18558711353087454,0.0,-0.0027394516383688616,0,94.0,-0.37163478061633637,0.0036208299430431357,-0.0027394516383688616,1,96.0,-0.2894801523903159,0.0018627755355480335,-0.0027394516383688616,0,94.0,-0.31178335478027075,0.002238567316917184,-0.0027394516383688616,0
9/26/13,26.0,-0.2515658265532381,0.009754976709209773,0.0034854114853171136,1,48.0,-0.009309967141292397,0.017495602110986885,0.0034854114853171136,1,93.0,1.0545968573773332,-0.02680412371134011,0.0034854114853171136,0,88.0,0.11766539940395782,0.01880307319045693,0.0034854114853171136,1,94.0,-0.3955624229587319,-0.004697040864255375,0.0034854114853171136,0,86.0,-0.2113015633829346,0.00392656266581759,0.0034854114853171136,1,89.0,0.6098320414086591,-0.012350936967632009,0.0034854114853171136,0,90.0,0.5103919781221513,0.029672868782682604,0.0034854114853171136,1,93.0,-0.013958315316094483,0.007747133560582542,0.0034854114853171136,1,93.0,1.0491209927611167,0.04499042756860239,0.0034854114853171136,1
9/27/13,26.0,-0.03870305233587501,-0.0071369466280513105,-0.004073775365432963,0,48.0,-0.16704357002864467,-0.006632717213630124,-0.004073775365432963,0,82.0,0.5107855010911009,-0.01864406779661021,-0.004073775365432963,0,92.0,-0.1711421592932607,0.016868426275054693,-0.004073775365432963,1,90.0,-0.03833596629805158,-0.00613496932515345,-0.004073775365432963,0,83.0,0.8654470768055025,-0.01733615221987317,-0.004073775365432963,0,88.0,-0.09621507782009975,-0.018111254851228997,-0.004073775365432963,0,83.0,0.39869636067354697,-0.028699657493799435,-0.004073775365432963,0,90.0,0.9417625596407522,0.015375153751537418,-0.004073775365432963,1,92.0,-0.1896864175441011,0.02442748091603053,-0.004073775365432963,1
9/30/13,24.0,0.14083469420330785,-0.012438795707886197,-0.006029259642382212,0,50.0,-0.02045248868778282,-0.010664219486725135,-0.006029259642382212,0,86.0,-0.5108185627399021,0.0043177892918826455,-0.006029259642382212,0,87.0,0.22950970697882944,-0.019711163153786182,-0.006029259642382212,0,92.0,0.3590565605678955,-0.008547008547008517,-0.006029259642382212,0,85.0,0.018614774036614934,-0.009305077452667732,-0.006029259642382212,0,85.0,0.12327090557701026,-0.0026350461133068936,-0.006029259642382212,0,90.0,-0.35594390507011864,-0.002675097276264582,-0.006029259642382212,0,91.0,-0.28019982655199827,0.00030284675953962115,-0.006029259642382212,0,91.0,-0.05428477962732292,-0.011326378539493143,-0.006029259642382212,0
10/1/13,23.0,0.36027251299602847,0.023524199333305074,0.007998572745383736,1,49.0,0.475979305247598,0.026580092118730914,0.007998572745383736,1,90.0,-0.2528306190297924,-0.0008598452278590907,0.007998572745383736,0,85.0,-0.019791198361556517,0.003782600039816897,0.007998572745383736,1,94.0,-0.24856232372440568,0.015325670498084198,0.007998572745383736,1,87.0,-0.32602684631240264,0.006460719908789825,0.007998572745383736,1,86.0,-0.20316655175810105,-0.003963011889035695,0.007998572745383736,0,93.0,-0.17975345035508505,0.020076404129074188,0.007998572745383736,1,95.0,-0.07833431644473454,0.009082652134423164,0.007998572745383736,1,93.0,-0.06269249446214631,0.03436840518540851,0.007998572745383736,1
10/2/13,23.0,-0.18282734774937293,0.0032774720178097017,-0.0006666666666667043,1,48.0,-0.07469537639793022,-0.0013709300514098688,-0.0006666666666667043,1,90.0,0.33005614249309834,0.003442340791738552,-0.0006666666666667043,1,87.0,-0.3595817110707952,-0.002776675922253058,-0.0006666666666667043,1,94.0,0.5820424079941506,0.004245283018867951,-0.0006666666666667043,1,82.0,0.34906012233328365,-0.007605998489588983,-0.0006666666666667043,1,87.0,-0.10365099966008462,0.0026525198938991412,-0.0006666666666667043,1,91.0,0.18475863758882616,0.0007569721115536776,-0.0006666666666667043,1,95.0,0.2785528899443608,0.00990099009900991,-0.0006666666666667043,1,90.0,-0.23219627478185578,-0.004954823666569519,-0.0006666666666667043,1
10/3/13,23.0,0.11608249419055006,-0.012573964497041401,-0.008979437619179631,0,48.0,0.20627762244069636,-0.017940157873389317,-0.008979437619179631,0,88.0,-0.04798838459561883,-0.013293310463121766,-0.008979437619179631,0,88.0,0.3057421141420251,-0.02187748607796347,-0.008979437619179631,0,92.0,-0.21488433429053844,-0.022545796148426556,-0.008979437619179631,0,85.0,-0.11205109065273289,-0.00592487905636796,-0.008979437619179631,0,91.0,0.5034647108000725,-0.012786596119929383,-0.008979437619179631,0,91.0,0.2846604619096864,-0.024364027230383445,-0.008979437619179631,0,91.0,-0.1755817222899111,-0.0014854426619131944,-0.008979437619179631,0,90.0,0.07517076913122644,-0.007615700058582253,-0.008979437619179631,0
10/4/13,23.0,-0.19793699954020594,-0.0007698709945901383,0.007053244850058871,1,47.0,-0.3214445939883356,0.013597661710509579,0.007053244850058871,1,82.0,-0.11931783937045837,0.0004345936549325913,0.007053244850058871,1,89.0,-0.092607715278201,0.037820252135014165,0.007053244850058871,1,89.0,-0.20618961281562243,0.016338298894762238,0.007053244850058871,1,75.0,-0.10841272806525937,0.001312335958005395,0.007053244850058871,1,86.0,-0.35365521590208804,0.00937918713711472,0.007053244850058871,1,82.0,-0.07056992594182676,-0.0003264373444321622,0.007053244850058871,1,87.0,-0.1471612606514089,0.0002975304968759751,0.007053244850058871,1,92.0,0.029500642626558715,0.029811097992916036,0.007053244850058871,1
10/7/13,22.0,0.20637513114771822,0.00976615371801004,-0.008506359065365343,1,48.0,0.14776859504132234,-0.02824097291875638,-0.008506359065365343,0,87.0,-0.11996917382274352,-0.005647263249348389,-0.008506359065365343,1,85.0,-0.23161443711633778,-0.010188087774294585,-0.008506359065365343,1,93.0,0.3829360174812384,-0.015602836879432536,-0.008506359065365343,0,81.0,0.3851096521860595,-0.011358671909130647,-0.008506359065365343,1,88.0,-0.05448780487804883,0.0008849557522123686,-0.008506359065365343,1,90.0,0.2992089612564235,-0.03175639822033549,-0.008506359065365343,0,90.0,0.062445278583135755,-0.016954193932183226,-0.008506359065365343,0,92.0,-0.35496572053678044,-0.021496130696474602,-0.008506359065365343,0
10/8/13,22.0,-0.06844611011987478,-0.01396106574280298,-0.012332052597665899,0,49.0,0.519873271889401,-0.021933361287617137,-0.012332052597665899,0,92.0,0.07742114356621443,-0.010921799912625652,-0.012332052597665899,0,86.0,1.3788721068456753,-0.06690419635787814,-0.012332052597665899,0,98.0,0.2692434187007564,-0.008645533141210415,-0.012332052597665899,0,88.0,0.4063886647841872,-0.01806230667255848,-0.012332052597665899,0,89.0,0.693667834512905,-0.015473032714412138,-0.012332052597665899,0,93.0,1.8583618505844184,-0.061042957716791135,-0.012332052597665899,0,95.0,0.16961558970381496,-0.008774583963691351,-0.012332052597665899,0,92.0,1.777877750231411,-0.035442296426479225,-0.012332052597665899,0
10/9/13,23.0,0.037151464402929824,0.011753633796925733,0.0005738620918782633,0,49.0,0.02564588465668627,-0.01648913366091742,0.0005738620918782633,0,90.0,0.4259313305529142,-0.006183745583038913,0.0005738620918782633,0,85.0,0.08242149896017814,-0.007848960543063166,0.0005738620918782633,0,99.0,2.1528356729230977,0.08914728682170536,0.0005738620918782633,1,88.0,-0.20701647455317929,0.014513134949653894,0.0005738620918782633,0,88.0,0.11974678216176704,0.00493938033228547,0.0005738620918782633,0,91.0,-0.3029728216928913,-0.004040766847752786,0.0005738620918782633,0,95.0,-0.12528768138555157,0.001831501831501825,0.0005738620918782633,0,92.0,-0.2191538543992021,0.002429395687822522,0.0005738620918782633,0
10/10/13,22.0,-0.07663397024842478,0.006263306943382174,0.0218304757304999,0,48.0,-0.21318593336207425,0.023270630050632013,0.0218304757304999,1,91.0,-0.1457096766384306,0.022666666666666835,0.0218304757304999,1,86.0,-0.32263386219678614,0.04874919820397672,0.0218304757304999,1,100.0,-0.3925700012863942,-0.01245551601423489,0.0218304757304999,0,87.0,-0.17284955352096754,0.019018574993069137,0.0218304757304999,1,89.0,-0.03081458326120179,0.022788203753351333,0.0218304757304999,1,89.0,-0.4931519072049967,0.025785511427669938,0.0218304757304999,1,93.0,0.19500482181578982,0.021023765996343702,0.0218304757304999,1,93.0,-0.30025932789610177,0.02605271129960607,0.0218304757304999,1
10/11/13,21.0,-0.03899458296901537,0.0064708299096136734,0.006286335491799466,1,47.0,-0.15341865289029788,0.018743651079725865,0.006286335491799466,1,81.0,-0.2845031235911638,0.011734028683181297,0.006286335491799466,1,88.0,-0.4143965361717481,0.0012232415902140303,0.006286335491799466,0,88.0,-0.4661495789470588,0.021621621621621623,0.006286335491799466,1,74.0,-0.11651042663095468,0.007563391010991349,0.006286335491799466,1,87.0,-0.37353978371702556,0.006553079947575258,0.006286335491799466,1,82.0,-0.24095590176921045,-0.004087013843111387,0.006286335491799466,0,85.0,-0.29951650258541673,0.0107430617726052,0.006286335491799466,1,88.0,-0.27446999970146835,0.008266902863891312,0.006286335491799466,1
10/14/13,22.0,-0.021815291620041588,0.0065516889478518525,0.004074682949741781,1,51.0,-0.10355508298275617,-0.0006111486377818887,0.004074682949741781,1,76.0,0.04786165378882257,0.002577319587628857,0.004074682949741781,1,86.0,0.17719244197987272,0.00814498065567082,0.004074682949741781,1,89.0,-0.39332999079884734,0.0044091710758378255,0.004074682949741781,1,71.0,-0.17617397760316778,0.004320354269050197,0.004074682949741781,1,85.0,0.10696683584107913,0.008246527777777901,0.004074682949741781,1,84.0,-0.08726155273380876,0.008295825611155161,0.004074682949741781,1,86.0,-0.07576257021372945,0.00944788898730442,0.004074682949741781,1,84.0,0.035368527477178224,-0.004392386530014614,0.004074682949741781,1
10/15/13,22.0,0.22213075319399156,0.005332954821964497,-0.007063749166735023,0,51.0,0.16605641792584191,-0.013839716768587085,-0.007063749166735023,0,86.0,-0.09971102734760218,-0.006855184233076295,-0.007063749166735023,0,86.0,0.18007880083162497,-0.00020197939810140397,-0.007063749166735023,0,94.0,0.2217328126419036,-0.004828797190517986,-0.007063749166735023,0,80.0,0.2636025684352823,-0.012367586169812372,-0.007063749166735023,0,89.0,0.5806812453314789,-0.002582866982350329,-0.007063749166735023,0,91.0,0.6132003557362471,0.03041575492341342,-0.007063749166735023,1,89.0,0.6967349835542314,0.0011699327288681172,-0.007063749166735023,0,90.0,1.4284035426365391,-0.018235294117647016,-0.007063749166735023,0
10/16/13,22.0,-0.21548918748687806,0.004860929022368232,0.013827544374168221,0,49.0,-0.03998054044491617,0.01334856396866857,0.013827544374168221,1,87.0,0.5450819046455888,-0.007765314926660882,0.013827544374168221,0,85.0,-0.2031490630428623,0.03313131313131312,0.013827544374168221,1,92.0,0.29323917487455864,0.021614468460520397,0.013827544374168221,1,90.0,0.9963745505334165,0.011215767408939925,0.013827544374168221,1,92.0,0.11093936593439602,0.01337936987483812,0.013827544374168221,1,93.0,-0.31139988186650913,0.014737736249734512,0.013827544374168221,1,90.0,-0.2544959637180505,0.004382120946538226,0.013827544374168221,0,90.0,0.04783524532483585,-0.008687837028160561,0.013827544374168221,0
10/17/13,22.0,0.009924285507197927,0.006764351665997648,0.006743961801642717,1,49.0,0.22006725940940708,0.000901800380044282,0.006743961801642717,0,87.0,0.7134673813699577,-0.009565217391304337,0.006743961801642717,0,87.0,0.10581650638547879,0.020922956589753516,0.006743961801642717,1,95.0,-0.4363033344254569,0.004749568221070755,0.006743961801642717,0,100.0,2.3296963381958915,-0.0636946104560383,0.006743961801642717,0,91.0,-0.3987247346165612,0.009369676320272413,0.006743961801642717,1,87.0,0.15131240349974262,0.0045203415369161615,0.006743961801642717,0,97.0,-0.10687066382619992,0.008144269924374559,0.006743961801642717,1,88.0,-0.4370883534136546,-0.010577213659715978,0.006743961801642717,0
10/18/13,22.0,0.14570106769424407,0.008712642303168039,0.00654876958139794,1,48.0,1.2541156924935812,0.05843549892203237,0.00654876958139794,1,83.0,-0.3586712856242873,0.007901668129938422,0.00654876958139794,1,89.0,0.23402589413047736,0.03849837195939476,0.00654876958139794,1,90.0,0.46433087245584703,0.0038676407391491363,0.00654876958139794,1,83.0,-0.5284524496063732,-0.006037952846463579,0.00654876958139794,0,93.0,0.03081383799908699,-0.0016877637130801038,0.00654876958139794,0,82.0,0.25098097650623363,0.0425416666666667,0.00654876958139794,1,97.0,0.333315263144468,0.0011540680900175015,0.00654876958139794,1,88.0,-0.024051019235266424,0.021075137446548542,0.00654876958139794,1
10/21/13,23.0,0.3702211728424807,0.024489069850179845,9.17168243050881e-05,1,50.0,-0.5774900331669403,-0.007569999695983931,9.17168243050881e-05,0,85.0,-0.22235909240085783,-0.0013066202090592505,9.17168243050881e-05,0,84.0,-0.3401880806707456,-0.006824050165990414,9.17168243050881e-05,0,94.0,-0.344537756608451,0.0029965753424656683,9.17168243050881e-05,0,82.0,-0.3270098596890406,-0.005264680358692542,9.17168243050881e-05,0,87.0,0.19332907356883755,0.01098901098901095,9.17168243050881e-05,1,88.0,-0.3879933296275708,-0.0016785899844131702,9.17168243050881e-05,0,96.0,-0.3438798231117127,0.0008645533141209416,9.17168243050881e-05,0,88.0,-0.27804198530636115,0.01884534848938091,9.17168243050881e-05,1
10/22/13,54.0,0.34150835906344734,-0.002855323828449108,0.0057375075946028975,1,50.0,0.560282282044166,0.018686435485847364,0.0057375075946028975,1,93.0,0.8659848646898649,-0.012211077191452313,0.0057375075946028975,0,83.0,0.4287627715291491,-0.021727019498607225,0.0057375075946028975,0,96.0,0.7376948165776025,0.020913358941528015,0.0057375075946028975,1,88.0,-0.017101722850662804,0.012213562870768913,0.0057375075946028975,1,99.0,-0.17810842663523863,-0.0029264214046822445,0.0057375075946028975,1,94.0,0.747437394576359,-0.0193762760719004,0.0057375075946028975,0,99.0,0.47405544316255677,-0.011805355600345457,0.0057375075946028975,0,89.0,-0.01280327619861954,-0.0035231943628891704,0.0057375075946028975,1
10/23/13,51.0,-0.41257333396247187,0.009790074489697043,-0.0047245350977676015,1,50.0,-0.2839029348240376,-0.017381367655019075,-0.0047245350977676015,0,91.0,-0.24060229578795722,-0.017218543046357504,-0.0047245350977676015,0,83.0,-0.3124489207249651,-0.014806378132118492,-0.0047245350977676015,0,92.0,-0.4407693624513952,-0.01170568561872909,-0.0047245350977676015,0,88.0,-0.22471443108365696,0.004539186393932582,-0.0047245350977676015,1,100.0,0.09101093385911452,-0.013836477987421492,-0.0047245350977676015,0,98.0,-0.27870800074252833,-0.016819759134517165,-0.0047245350977676015,0,99.0,0.4491264512778663,-0.02360139860139865,-0.0047245350977676015,0,90.0,-0.09216427053239196,-0.024749558043606235,-0.0047245350977676015,0
10/24/13,36.0,0.22644675306129725,0.013239830622138182,0.003258168325335653,1,49.0,1.0881058831878505,0.01667890806708283,0.003258168325335653,1,89.0,0.02262073298600198,0.004941599281221842,0.003258168325335653,1,87.0,-0.18235530616882545,0.010597302504816941,0.003258168325335653,1,94.0,-0.010713895266207474,0.004653130287648022,0.003258168325335653,1,84.0,0.022904573520168503,0.011554081107361336,0.003258168325335653,1,95.0,0.5035875530392309,0.001700680272108901,0.003258168325335653,0,88.0,-0.35042207123738933,0.01021467425154654,0.003258168325335653,1,98.0,-0.09199238914343733,-0.0011936735302894297,0.003258168325335653,0,88.0,-0.0530389098464068,-0.0006042296072508169,0.003258168325335653,0
10/25/13,32.0,-0.12208185364149737,-0.011175825422639285,0.004394801577562557,0,49.0,1.0454398694920726,0.09385629571656495,0.004394801577562557,1,80.0,-0.3167126468423289,0.0040232454179705,0.004394801577562557,1,88.0,-0.03613041154462859,-0.009532888465204947,0.004394801577562557,0,89.0,-0.07608575533208084,0.00505263157894742,0.004394801577562557,1,78.0,-0.12478990837294202,-0.005315238903025099,0.004394801577562557,0,96.0,0.2530878206017204,0.019524617996604432,0.004394801577562557,1,82.0,0.2422345483359747,-0.010645731431624839,0.004394801577562557,0,89.0,1.1329569608548815,0.05945622945921736,0.004394801577562557,1,86.0,0.4774602795840044,-0.02509068923821034,0.004394801577562557,0
10/28/13,28.0,0.6295258620689654,0.007439138666309741,0.0013297192246712886,1,52.0,-0.6979429748770437,-0.014392250749882929,0.0013297192246712886,0,82.0,-0.2972347270635908,0.004007123775600974,0.0013297192246712886,0,85.0,0.6296329156038594,-0.03310875842155936,0.0013297192246712886,0,93.0,0.4797440344477004,-0.005446166736489455,0.0013297192246712886,0,83.0,-0.23335673577269345,0.0027855153203342198,0.0013297192246712886,0,87.0,0.09972214163901216,0.004579517069108974,0.0013297192246712886,0,86.0,0.35759392740958096,0.009555463232239436,0.0013297192246712886,1,93.0,-0.6618006238215236,-0.00451212633953757,0.0013297192246712886,0,86.0,-0.17785105428443249,0.0031007751937985883,0.0013297192246712886,0
10/29/13,27.0,0.15508734090932208,-0.024905087319665897,0.0055842143793520815,0,50.0,-0.398921832884097,0.012675899039535254,0.0055842143793520815,1,93.0,0.24933844575255182,0.012416851441241494,0.0055842143793520815,1,85.0,0.39023029181184676,-0.016523989647620918,0.0055842143793520815,0,97.0,-0.08765378211035124,-0.0008424599831508006,0.0055842143793520815,1,89.0,1.398416246936192,0.02692743764172345,0.0055842143793520815,1,90.0,-0.5431386242482648,0.006630750103605587,0.0055842143793520815,1,90.0,0.8969600150354744,0.01703703703703696,0.0055842143793520815,1,93.0,-0.17406913369251453,-0.0014164305949008194,0.0055842143793520815,1,87.0,0.6002226381529765,0.025347758887171556,0.0055842143793520815,1
10/30/13,27.0,-0.44297013308436894,0.015904843482323683,-0.004875984085329743,1,49.0,1.0601262926695343,-0.004466501240694809,-0.004875984085329743,0,90.0,0.01301447752558671,-0.00525624178712214,-0.004875984085329743,0,85.0,0.24406958871386197,-0.007894736842105288,-0.004875984085329743,0,96.0,0.02912199875963495,0.01475548060708265,-0.004875984085329743,1,85.0,-0.4077555420793747,-0.010819762627656715,-0.004875984085329743,0,90.0,-0.19591344950386658,-0.0008233841086866533,-0.004875984085329743,1,90.0,1.2076883065415007,-0.09318604839362299,-0.004875984085329743,0,90.0,0.1670388805824201,0.0005673758865250011,-0.004875984085329743,1,94.0,-0.5136367356403366,-0.018088634308109808,-0.004875984085329743,0
